"p_index","years","ppg","rpg","apg","bpg","sgp"
1924,4,"2.653658536585366","1.9158536585365853","0.3780487804878049","1.579268292682927","2.5793902439024388"
1925,13,"20.61639344262295","6.420050441361916","3.6843631778058006","1.2586002522068096","1.9106809583858766"
1926,2,"1.825","1.1375","0.1875","1.28625","1.53875"
1927,1,"4.8","1.4","0.7","0.71","1.69"
1928,12,"11.881852791878174","6.6091370558375635","1.7945431472081217","1.658032994923858","1.4630076142131982"
1929,19,"19.66582278481013","5.594117647058824","3.4985852568875653","1.5602159344750557","1.7099627699180935"
1930,3,"3.7293233082706765","3.106766917293233","0.41954887218045117","2.20406015037594","1.7147368421052631"
1931,2,"2.04375","1.11875","0.43125","1.341875","1.703125"
1932,3,"3.7456521739130433","1.9543478260869567","0.7021739130434782","1.313695652173913","2.252173913043478"
1933,2,"4.673469387755102","2.5795918367346937","0.8551020408163267","2.5785714285714283","1.5151020408163267"
1934,2,"0.6666666666666666","1.5","0","2.44","0.84"
1935,3,"6.579459459459459","2.0524324324324326","1.7470270270270272","1.853351351351351","1.2585405405405405"
1936,9,"17.86954314720812","4.918612521150593","1.9211505922165821","1.4744839255499156","1.542927241962775"
1937,2,"0.5342105263157894","0.5473684210526316","1.281578947368421","2.068684210526316","1.4339473684210526"
1939,3,"3.4216783216783213","1.746853146853147","0.3734265734265735","1.7695104895104894","1.5064335664335666"
1940,3,"2.4347826086956523","2.908695652173913","0.6652173913043478","2.049130434782609","1.8539130434782607"
1941,4,"3.649579831932773","2.957142857142857","0.9050420168067227","1.1347899159663866","1.0465546218487394"
1942,1,"1.6","1.1","0.3","1.12","2.68"
1943,1,"1","1","0","0.8","0.94"
1944,1,"1.8","0.6999999999999998","0","1.7","2.16"
1945,1,"1.1","1.1","0.2","1.84","2.6599999999999997"
1946,1,"2.3","0.6","1.3999999999999997","0.36000000000000004","2.27"
1947,1,"3.3","1.6","0.5","0.15","1.56"
1948,3,"3.114189189189189","1.452027027027027","2.9114864864864862","1.0129729729729728","0.5635135135135135"
1949,1,"4.4","1.1","2.4","1.45","1.28"
1950,5,"5.794174757281553","2.5951456310679606","1.6330097087378643","1.1680582524271845","1.6655339805825244"
1951,2,"5.956756756756756","2.356756756756757","0.5594594594594595","1.6416216216216215","0.5797297297297297"
1952,6,"7.670095693779903","5.682535885167464","1.5648325358851676","1.4271052631578947","0.9473684210526315"
1953,1,"4.1","1.1","2.6","0.38","1.64"
1954,3,"4.659712230215828","1.5115107913669061","3.0827338129496398","0.7951079136690647","0.9784892086330934"
1955,8,"5.4300653594771235","5.868627450980392","0.9973856209150327","1.6702614379084966","0.9495098039215687"
1956,3,"3.3111111111111113","3.144444444444444","0.1962962962962963","0.8214814814814815","1.4681481481481482"
1957,3,"7.805820105820105","5.353968253968254","0.8481481481481482","0.8593121693121695","1.2104232804232804"
1958,1,"6.3","3.2","0.6","1.22","2.02"
1959,1,"3.1","0.9","0.8","2.27","0.02"
1960,1,"3.7","2.6","0.5","0.43","0.92"
1961,8,"7.1611111111111105","3.8918128654970765","0.5309941520467836","2.0521345029239764","1.6179239766081877"
1962,2,"9.216239316239317","2.7282051282051287","1.6675213675213674","1.9234188034188036","1.369059829059829"
1963,13,"10.267816091954023","4.684674329501916","1.4514687100894","1.4552745849297575","1.9685568326947633"
1964,1,"6.2","0.8999999999999999","1.7","1.8999999999999997","1.7999999999999998"
1965,7,"4.879821958456974","3.4970326409495547","0.644807121661721","1.6184866468842731","1.4425519287833823"
1966,3,"4.118181818181818","1.0601398601398604","0.6496503496503496","2.248321678321678","0.8203496503496504"
1967,4,"3.5415094339622644","1.2999999999999998","0.5779874213836478","0.9608176100628931","0.7671069182389937"
1968,3,"4.244927536231884","2.4304347826086956","0.5333333333333333","1.1284057971014492","0.31115942028985505"
1969,6,"4.921453287197233","1.9155709342560554","0.8211072664359861","1.1891003460207612","1.826193771626298"
1970,5,"6.397872340425533","1.6691489361702128","1.6005319148936168","1.5132978723404256","1.3074468085106383"
1971,3,"2.0904761904761906","0.7833333333333334","0.5833333333333334","1.52","1.7583333333333335"
1972,7,"4.065283842794759","2.0611353711790388","0.9578602620087336","1.8754366812227072","1.349934497816594"
1973,4,"4.123353293413173","2.31437125748503","0.6167664670658682","2.3289221556886224","1.0377245508982036"
1974,3,"7.031481481481481","2.8382716049382717","1.8419753086419752","1.8153703703703703","1.6642592592592593"
1975,10,"10.119538188277087","6.082770870337478","1.0769094138543516","1.5941030195381884","1.4124156305506215"
1977,3,"2.784892086330935","2.8467625899280575","0.32014388489208634","0.5841007194244604","2.018201438848921"
1978,11,"10.135171385991056","2.8087928464977647","4.765275707898659","1.7392548435171384","1.5884500745156482"
1979,1,"16","9","7","0.43","1.17"
1980,12,"9.93271954674221","2.779320113314448","1.701274787535411","1.5825637393767709","1.5721813031161473"
1981,16,"9.753500522466041","4.533646812957158","7.929885057471264","1.210626959247649","1.4214106583072101"
1982,2,"2.066666666666667","1.8699999999999999","0.09666666666666668","2.3703333333333334","0.20466666666666666"
1983,11,"10.349782923299566","2.660347322720695","4.056005788712012","1.6310709117221418","1.9678292329956584"
1984,2,"4.05","1.9285714285714286","0.28928571428571426","2.755357142857143","1.012857142857143"
1985,1,"1.7","0.3","0.7","1.73","1.11"
1986,2,"2.6","2.0347826086956524","0.1217391304347826","2.365217391304348","1.2878260869565217"
1987,7,"4.91859756097561","1.8210365853658539","2.5039634146341467","2.272042682926829","1.012439024390244"
1988,11,"10.300531914893616","2.242021276595745","2.800531914893617","1.399188829787234","1.5092420212765956"
1989,1,"0.5","0.3","0","0.06","0.83"
1990,7,"4.147674418604651","1.444767441860465","2.2127906976744183","0.9307558139534883","2.326220930232558"
1991,4,"9.973493975903613","2.0200803212851404","1.3445783132530118","1.3918473895582328","0.9467469879518072"
1992,3,"3.0568345323741006","1.1697841726618705","0.5798561151079137","1.7423741007194244","1.1106474820143886"
1993,7,"12.335648148148145","4.243981481481482","1.6539351851851851","1.584027777777778","1.894884259259259"
1994,15,"14.703448275862069","6.801532567049808","1.8381226053639848","1.260699233716475","1.3996072796934869"
1995,12,"6.820098643649816","5.099630086313194","1.030209617755857","1.2139704069050554","1.726892725030826"
1996,9,"6.609883720930233","2.068798449612403","0.8575581395348837","1.7182558139534885","1.3827519379844961"
1997,1,"5","1","0","2.98","2.54"
1998,2,"6.506194690265487","1.7353982300884956","3.7823008849557525","2.68424778761062","0.6610619469026547"
1999,8,"5.687586206896552","1.5163218390804598","2.0933333333333333","1.6228965517241383","1.9062988505747127"
2000,1,"3.7","2.6","1.3","2.1","1.7399999999999998"
2001,2,"2.719047619047619","0.9190476190476191","0.33650793650793653","1.6866666666666665","1.5282539682539682"
2002,13,"16.9491118077325","3.8374085684430512","3.0991640543364682","1.3898432601880877","1.7130616509926855"
2003,3,"5.957792207792208","1.9668831168831171","2.4246753246753245","0.717012987012987","0.8594155844155844"
2004,1,"3.1","2.9","0.3","2.13","1"
2005,2,"3.6625","3.225","0.35000000000000003","0.8150000000000001","1.8287499999999999"
2006,3,"2.98974358974359","1.005128205128205","0.5538461538461539","0.8961538461538462","0.8964102564102564"
2007,14,"11.171163748712667","2.9504634397528324","5.257363542739444","1.4444284243048406","1.2766117404737383"
2008,3,"1.7408450704225353","0.7422535211267606","0.7281690140845071","1.065492957746479","1.9143661971830983"
2009,10,"7.71171875","2.675","1.214453125","1.3502343749999999","1.55638671875"
2010,10,"4.190476190476192","7.10748299319728","0.5673469387755102","1.2383503401360543","1.457959183673469"
2011,2,"2.113861386138614","0.8297029702970298","1.0841584158415842","0.8144554455445545","0.8196039603960397"
2012,1,"0.8","0.8","0.1","1.12","2.9"
2013,1,"1","0","0","1.83","0.43"
2014,12,"12.805966277561607","2.936316472114138","4.215434500648508","1.3161867704280155","1.2701037613488975"
2015,4,"2.007194244604317","1.6007194244604315","0.9755395683453237","0.5507913669064748","1.2241726618705036"
2016,9,"16.753961136023914","2.8796711509715998","2.713004484304933","1.0459790732436471","1.968236173393124"
2017,2,"4.722222222222222","3.3277777777777775","0.6944444444444444","2.463888888888889","1.7299999999999998"
2018,5,"5.927441860465116","3.198139534883721","0.6032558139534884","1.307720930232558","1.9195348837209303"
2019,8,"7.644748858447488","2.401826484018265","1.4251141552511415","1.888447488584475","1.6502739726027393"
2020,6,"4.03393665158371","3.4638009049773757","0.5705882352941176","1.0115837104072396","1.2813122171945701"
2021,1,"5","2","0","2.48","1.46"
2022,4,"12.445535714285715","2.384375","2.4991071428571425","1.6995089285714287","1.7244642857142858"
2023,4,"4.145398773006135","1.317791411042945","1.6668711656441721","0.9647239263803681","1.4148466257668713"
2024,14,"17.05515743756786","3.1161780673181316","3.3912052117263847","1.3585667752442994","1.6095656894679697"
2025,17,"12.612447078746825","4.00584250635055","2.0452159187129544","1.693497036409822","1.4370618120237086"
2026,1,"2.8999999999999995","1.5","0.1","2.8","1.56"
2027,8,"8.937320574162678","5.367942583732058","1.0014354066985645","1.4351913875598088","1.0538995215311004"
2028,3,"3.7127906976744187","1.2465116279069766","0.6732558139534883","1.9890697674418605","1.4067441860465117"
2029,9,"3.247181008902077","1.3240356083086053","2.5854599406528194","1.5445103857566767","1.2002373887240354"
2030,8,"9.581494661921706","3.885409252669039","3.01423487544484","1.048932384341637","1.9278647686832737"
2031,1,"3.8999999999999995","2.3","0.4","1.49","1.25"
2032,3,"2.158762886597938","2.7824742268041236","0.2670103092783505","1.7131958762886599","0.7651546391752577"
2033,10,"14.765109034267912","3.707009345794392","3.6146417445482864","1.6451869158878505","1.0352959501557635"
2034,2,"3.8857142857142857","1.3535714285714289","0.7464285714285716","2.3660714285714284","2.580357142857143"
2035,1,"3.9","1.2","0.9","0.22","0.74"
2036,12,"10.844269340974213","4.071489971346706","7.39942693409742","1.5622206303724933","1.5538681948424067"
2037,4,"15.24703557312253","6.086166007905139","1.2276679841897233","1.4794071146245058","1.77695652173913"
2038,4,"18.076752767527676","5.4191881918819185","2.8634686346863467","1.4341328413284131","0.9505166051660515"
2039,4,"2.96","0.9977777777777778","0.4533333333333333","1.404666666666667","2.78"
2040,1,"1.1","0.5","0.9","2.82","1.4"
2041,1,"1.5","1.5","0","1.55","1.43"
2042,1,"3.9","2","0.5","2.31","2.69"
2043,2,"3.859183673469388","2.729591836734694","0.49183673469387756","1.7966326530612244","1.760408163265306"
2044,2,"1.1636363636363638","1.5454545454545454","0.3727272727272727","2.350909090909091","2.3000000000000003"
2045,10,"11.12991452991453","5.626495726495727","1.478119658119658","1.4212991452991453","1.585692307692308"
2046,1,"6.1","2","0.7","0.99","0.5"
2047,1,"4.3","1.3","0.6999999999999998","1.72","2.85"
2048,12,"5.656157635467981","4.557389162561576","1.7572660098522168","1.7107389162561577","1.8020073891625614"
2049,7,"8.216949152542375","1.8483050847457627","4.726271186440678","1.3141949152542374","0.7869915254237287"
2050,1,"3.6999999999999997","2.1","0.5","2.93","1.7399999999999998"
2051,4,"4.170899470899471","3.151851851851852","0.671957671957672","2.167883597883598","1.0444973544973546"
2052,1,"3.3","3.3999999999999995","0.3","0.6","1.8299999999999998"
2053,4,"5.164978902953586","3.9227848101265823","0.7738396624472574","1.6883122362869198","1.5486497890295357"
2054,1,"1.5","1","0","2.08","2.3"
2055,1,"2.1","1.9","0.7","0.17","1.3"
2056,5,"7.35311004784689","6.901913875598086","1.421531100478469","1.9848325358851677","1.475693779904306"
2057,2,"1.068","1.056","0.24799999999999997","1.6052000000000002","1.0976000000000001"
2058,14,"8.253467561521251","4.683892617449665","0.8340044742729306","1.0573601789709173","1.3577404921700222"
2059,9,"12.082476190476191","3.546857142857143","7.134285714285714","1.461447619047619","1.5373523809523812"
2060,3,"5.978625954198473","3.0923664122137406","0.8595419847328245","1.7767175572519085","1.5033587786259541"
2061,5,"6.423043478260869","2.613478260869565","0.7786956521739131","1.195304347826087","1.2316521739130433"
2062,5,"5.943478260869567","1.9605351170568563","0.4461538461538462","1.6994314381270903","1.267324414715719"
2063,8,"10.397098214285716","2.599330357142857","1.6544642857142857","0.9281026785714286","1.507455357142857"
2064,7,"5.7615141955835965","2.7974763406940064","1.1908517350157728","1.9941324921135644","1.4439116719242902"
2065,1,"6","1.7","1.1","1.66","0.85"
2066,9,"11.052656250000002","4.668749999999999","2.0207812499999998","1.8090625","1.4229687500000001"
2067,10,"12.56973886328725","2.9440860215053757","3.597695852534562","1.5950230414746542","1.1552073732718893"
2068,4,"7.063302752293578","2.2302752293577983","1.0972477064220183","0.9665137614678898","2.485871559633028"
2069,3,"5.268055555555555","1.2152777777777777","1.6749999999999998","1.3505555555555555","0.6870833333333333"
2070,4,"7.0576923076923075","1.85989010989011","2.068131868131868","2.2869230769230766","1.9141758241758242"
2071,9,"6.512026726057907","1.7124721603563478","1.3478841870824052","1.367305122494432","1.2014476614699332"
2072,1,"0.6999999999999998","1","0","1.2","2.39"
2073,2,"4.031764705882353","0.8776470588235293","1.9164705882352941","2.4405882352941175","0.9452941176470587"
2074,4,"4.599290780141844","2.143971631205674","0.6822695035460993","1.7464539007092201","1.3997163120567377"
2075,3,"3.086458333333333","1.440625","1.7770833333333336","2.0352083333333337","1.9205208333333335"
2076,5,"7.8090625000000005","3.6125","2.9003124999999996","0.8357187500000001","2.0205"
2077,1,"2.2","0.8","0.4","2.83","0.82"
2078,8,"13.645370370370369","3.1180555555555554","2.1337962962962957","1.7678472222222223","2.0679398148148147"
2079,5,"3.603947368421054","2.1953947368421054","0.6638157894736844","1.7745394736842106","2.05375"
2080,6,"9.064262295081967","5.539672131147541","1.918360655737705","1.5828852459016391","0.4348852459016394"
2081,8,"7.837649402390438","2.830876494023905","1.6492031872509962","1.6978685258964141","1.450219123505976"
2082,12,"3.6946691176470585","1.2033088235294118","1.7713235294117649","1.348823529411765","1.825735294117647"
2083,10,"4.664693446088795","3.7023255813953484","1.2890063424947145","1.4818816067653273","1.439767441860465"
2084,3,"14.67841726618705","8.026618705035972","1.2158273381294964","1.8249640287769784","1.496474820143885"
2085,1,"9.6","3.4","1.7","1.49","2.03"
2086,9,"10.006948640483385","6.293957703927493","1.334138972809668","1.3463444108761329","1.2426283987915407"
2087,3,"4.735036496350364","3.5175182481751825","0.4284671532846715","1.625985401459854","1.5554744525547446"
2088,7,"3.3105263157894735","1.0901315789473685","0.9078947368421053","1.886809210526316","1.2296052631578949"
2089,6,"6.623991031390135","4.825336322869955","2.3504484304932736","1.4757174887892375","1.5828475336322871"
2090,1,"0","0","0","0.82","2.42"
2091,3,"0.9818181818181819","1.3181818181818181","0.11818181818181821","1.8554545454545455","0.8040909090909092"
2092,1,"1.2","2.2","0.4","1.1","1.03"
2093,1,"4","0.8","1.7","2.65","1.17"
2094,8,"10.202642276422765","3.8258130081300816","1.7646341463414632","1.4742073170731709","0.9348373983739837"
2095,1,"0.7","0.1","0.1","1.86","2.78"
2096,4,"9.039357429718876","2.443775100401607","2.206425702811245","1.6912449799196787","1.7896787148594377"
2097,17,"15.749910714285713","5.606874999999999","2.040892857142857","1.3335803571428573","1.6706785714285717"
2098,10,"12.533039647577093","11.663142437591777","1.3151248164464024","1.366093979441997","1.5808663729809103"
2099,4,"12.45142857142857","4.997142857142857","1.2814285714285714","1.9120000000000001","1.4447142857142856"
2100,1,"3.3","0.9","1.4","2.48","0.62"
2101,2,"1.9444444444444444","0.5555555555555556","0.7","2.048888888888889","1.2188888888888887"
2102,15,"22.355118829981723","7.28473491773309","8.3790676416819","1.5686014625228517","1.4497897623400366"
2103,5,"4.935714285714286","1.2959183673469388","1.5908163265306123","1.3619387755102041","1.1356122448979593"
2104,11,"11.774295774647886","5.085387323943662","0.8591549295774648","1.8180457746478875","1.4741725352112678"
2105,6,"4.346413502109704","1.8687763713080168","2.0552742616033752","2.427805907172996","0.9974683544303797"
2106,8,"2.6949074074074075","2.176388888888889","0.5090277777777777","1.5752546296296297","1.6160185185185185"
2107,2,"4.057627118644068","1.7881355932203389","0.5288135593220339","0.7596610169491526","0.8016949152542373"
2108,8,"10.114784394250513","4.603901437371663","1.4652977412731008","1.7098973305954823","2.2764476386036963"
2109,10,"3.698455598455598","2.1986486486486485","0.29131274131274126","1.8136100386100384","0.8888030888030888"
2110,3,"2.2905882352941176","2.250588235294118","0.2070588235294118","0.9348235294117648","1.862470588235294"
2111,3,"6.503401360544218","3.308163265306122","1.4258503401360543","1.5133333333333334","0.5349659863945578"
2112,1,"1.6","0.4","0","2.62","2.5"
2113,1,"5","0","0","2.66","2.47"
2114,1,"1.8999999999999997","1","0.5","0.42","0.20000000000000004"
2115,2,"2.309302325581396","1.8418604651162789","0.24186046511627904","1.2190697674418605","1.4058139534883722"
2116,3,"5.6909090909090905","2.0890909090909093","3.16","1.0366363636363636","1.3967272727272726"
2117,2,"14.303947368421051","4.985526315789474","2.155263157894737","0.7761842105263157","1.7196052631578946"
2118,4,"3.3892156862745098","3.9343137254901963","0.4774509803921569","1.1777941176470588","1.242794117647059"
2120,12,"17.248214285714283","3.4267857142857143","6.462372448979593","1.6134311224489797","1.8939540816326532"
2121,5,"5.441791044776119","3.018407960199005","0.7985074626865671","1.2558208955223882","1.0849751243781094"
2122,2,"5.443396226415095","2.232075471698113","0.7773584905660378","1.7675471698113205","1.3152830188679248"
2123,3,"4.152941176470589","1.1970588235294117","0.5205882352941176","1.6094117647058823","2.6029411764705888"
2124,5,"8.149999999999999","2.05","1.2957446808510638","2.367021276595745","0.7413829787234042"
2125,3,"3.419512195121951","1.126829268292683","0.7365853658536585","2.0065853658536583","1.3053658536585364"
2126,6,"7.538160919540229","2.8501149425287355","1.1524137931034482","1.1952183908045977","1.234551724137931"
2127,3,"5.273575129533678","3.094300518134715","0.6590673575129533","1.3007253886010364","1.4674093264248704"
2128,4,"5.757831325301205","2.3028112449799196","0.7429718875502008","1.3337751004016065","1.7480722891566265"
2129,10,"5.3476404494382015","4.702022471910112","0.5741573033707864","1.4179775280898879","1.548494382022472"
2130,3,"5.851376146788992","3.358715596330275","0.4339449541284404","1.0688073394495412","1.5112844036697248"
2131,13,"7.68961625282167","7.834198645598194","0.5226862302483071","1.4470880361173815","1.377392776523702"
2132,2,"4.977380952380953","3.177380952380952","0.9607142857142856","1.4723809523809523","1.1071428571428572"
2133,2,"7.561467889908258","4.18348623853211","1.1238532110091743","1.4672477064220184","1.6559633027522933"
2134,2,"6.752173913043478","1.5891304347826087","2.86304347826087","1.3447826086956522","0.6547826086956522"
2135,1,"6.8","1.8","1.5","1.3","0.98"
2136,1,"12.5","2.4","1.8","0.97","0.96"
2137,1,"0.9","1","0.1","0.33","1.09"
2138,10,"4.897354497354498","1.752910052910053","0.925220458553792","1.2347442680776013","1.1204938271604938"
2139,10,"5.34750430292599","1.879001721170396","1.2936316695352839","1.6125301204819278","1.1439070567986231"
2140,11,"4.400197628458497","4.640118577075099","0.4511857707509881","1.4762450592885374","1.9924703557312253"
2141,2,"1.6592592592592594","0.6061728395061727","0.9592592592592593","0.3538271604938272","0.16654320987654322"
2142,4,"5.658436213991769","3.0329218106995883","1.0572016460905351","0.5355967078189301","1.615102880658436"
2143,2,"1.78","0.12000000000000002","0.9199999999999999","1.45","1.6560000000000001"
2144,8,"4.197544642857143","2.7383928571428577","0.7189732142857144","1.7383705357142858","1.5216071428571427"
2145,9,"5.168129330254042","4.612933025404157","0.4413394919168591","1.1156581986143188","1.4410161662817553"
2146,2,"15.3","7.041059602649007","4.162913907284768","1.1565562913907286","1.7950331125827812"
2147,1,"0.5","0","0.5","2.69","0.39"
2148,8,"13.712314225053076","5.526114649681528","5.151592356687899","1.2338428874734606","1.5675583864118894"
2149,3,"1.5","0.25","0.75","1.1625","1.085"
2150,1,"2.3","0.6999999999999998","0.3","2.74","1.38"
2151,1,"1.2","0.5","0.8","0.83","1.23"
2152,5,"10.207653061224491","3.8142857142857145","2.105612244897959","2.371734693877551","2.0538265306122447"
2153,1,"0","0","0","2.45","0.46"
2154,4,"10.259235668789808","2.740127388535032","1.4821656050955414","2.2648407643312103","0.7314012738853503"
2155,2,"4.488888888888889","2.111111111111111","0.7444444444444445","2.5477777777777777","1.1966666666666665"
2156,9,"2.794230769230769","1.8608974358974355","0.20384615384615387","1.0144230769230769","1.1166666666666667"
2157,4,"6.897478991596639","4.0546218487394965","0.988235294117647","1.6667226890756306","1.0126890756302522"
2158,1,"2.2","1.1","0.2","1.08","2.95"
2159,8,"3.863917525773196","2.776082474226804","0.7082474226804124","1.8990103092783506","1.4992989690721652"
2160,1,"2.4","0.9000000000000001","0.8","0.1","1.45"
2161,4,"4.23065693430657","3.443065693430657","0.3642335766423358","1.6972262773722628","1.9498540145985401"
2162,10,"7.412765957446809","1.5968085106382979","3.472517730496454","1.2157801418439718","1.5369326241134753"
2163,1,"3.3","1.1","1.9","1.53","0.04"
2164,3,"5.654166666666666","2.80625","0.6645833333333334","1.5154166666666669","1.60375"
2165,1,"2.9","1.4","2","0.37","2.9"
2166,5,"3.426408450704225","2.1482394366197184","0.4471830985915493","2.0003521126760564","2.224964788732395"
2167,2,"3.7971014492753623","2.778260869565217","0.41884057971014493","1.3894202898550725","1.6104347826086958"
2168,14,"11.992491838955388","7.078454842219804","0.7960826985854189","1.6363003264417846","1.51417845484222"
2169,1,"3","2","0.7","1.62","0.33"
2170,3,"3.002105263157895","1.488421052631579","0.9347368421052631","1.573368421052632","2.3228421052631583"
2171,5,"4.968555240793202","1.4776203966005663","3.369688385269122","1.9245042492917848","2.2886685552407933"
2172,9,"10.981963470319634","2.1575342465753424","2.1143835616438356","1.5883105022831052","1.4727625570776257"
2173,5,"9.012589928057555","2.784172661870503","0.5262589928057554","1.4955035971223025","1.4513309352517985"
2174,6,"7.0373913043478264","1.9089855072463768","2.470144927536232","2.1358260869565213","2.027304347826087"
2175,1,"9.9","3","1.2","1.8700000000000003","2.59"
2176,5,"21.06848874598071","4.545016077170418","4.541800643086817","0.6981672025723473","1.35459807073955"
2177,5,"9.34015748031496","2.369685039370079","2.748031496062992","1.3241338582677165","1.977755905511811"
2178,2,"6.638888888888889","1.9500000000000002","2.7333333333333334","1.6527777777777777","2.4772222222222218"
2179,1,"2.3","0.3","0.5","2.13","0.97"
2180,10,"7.404867872044505","3.1438108484005562","1.4033379694019472","1.6290403337969401","1.2062030598052849"
2181,13,"8.615455475946774","4.182497441146366","1.7625383828045036","1.205025588536336","1.372620266120778"
2182,1,"1","1","0","1.11","1.44"
2183,2,"1.9448979591836735","0.436734693877551","0.8","1.0822448979591837","2.615918367346939"
2184,4,"5.496875","1.9109375","2.8921875000000004","1.2193749999999999","1.356796875"
2185,9,"7.643382352941177","1.8575980392156866","1.1227941176470588","2.2999019607843136","1.619044117647059"
2186,1,"1","1","1","0.38","2.47"
2187,6,"5.3133333333333335","2.4483333333333337","1.6555555555555554","1.9760000000000004","1.372111111111111"
2188,15,"22.569188596491227","10.314583333333333","2.5278508771929826","1.7512609649122808","1.7342434210526314"
2189,10,"17.530059523809527","7.256547619047619","2.428125","1.3384523809523807","1.1714732142857143"
2191,2,"6.061194029850746","2.9119402985074627","0.5104477611940299","0.7382089552238805","1.0411940298507463"
2192,1,"1.3","1","0","1.4400000000000002","0.16"
2193,14,"6.278871548619448","2.3755102040816323","2.97563025210084","1.067370948379352","1.3054501800720288"
2194,8,"2.3246575342465756","2.477397260273973","0.2417808219178082","1.783013698630137","1.6055479452054797"
2195,9,"7.281832797427653","5.901768488745981","0.5845659163987138","1.0934887459807074","1.5522186495176848"
2196,6,"12.200234741784039","6.680046948356808","1.4460093896713615","1.324107981220657","1.169530516431925"
2197,1,"8.2","4.7","0.7","0.38","2.36"
2198,16,"15.212553740326742","8.668443680137576","1.8868443680137577","1.4990713671539124","1.5403267411865864"
2199,3,"4.960909090909091","1.4254545454545455","1.019090909090909","1.1677272727272727","1.462"
2200,7,"5.622929936305733","2.988853503184713","0.6869426751592357","1.4967834394904458","2.144203821656051"
2201,4,"1.819047619047619","2.167619047619048","0.18380952380952384","1.244952380952381","0.4618095238095239"
2202,2,"2.562962962962963","1.5518518518518518","0.32592592592592595","0.5577777777777777","2.161111111111111"
2203,1,"1","1","0","1.2","2.01"
2204,5,"4.187857142857142","4.010714285714286","0.4235714285714286","0.8602142857142857","2.036928571428571"
2205,1,"3","1.1","0.5","0.98","0.52"
2206,5,"6.7683501683501675","2.068350168350168","3.0999999999999996","1.3905050505050505","0.8282154882154883"
2207,5,"7.867910447761194","1.8257462686567165","3.9000000000000004","0.8547014925373133","2.042537313432836"
2208,1,"0.9","0.3","0.4","1.97","2.07"
2209,1,"0.6999999999999998","0.3","0.3","0.61","2.3"
2210,1,"6.299999999999999","1.6999999999999997","0.8","1.73","2.33"
2211,4,"2.541875","1.29","0.686875","1.5189375","1.113"
2212,3,"7.638260869565218","4.29304347826087","0.951304347826087","1.8523478260869564","1.4329565217391307"
2213,1,"15.300000000000002","3.2000000000000006","8.3","2.83","0.51"
2214,6,"5.428225806451614","2.930241935483871","0.5233870967741936","1.4908870967741936","1.3120564516129032"
2215,1,"0","0","0","2.64","0.24"
2216,5,"9.035036496350365","2.3999999999999995","2.906569343065694","1.0473722627737228","1.5036496350364963"
2217,2,"1.5230769230769232","2.3846153846153846","0.20000000000000004","1.8392307692307692","1.643076923076923"
2218,7,"5.8453296703296695","3.1758241758241756","1.5923076923076924","1.2688461538461537","1.3977747252747252"
2219,4,"3.4875","2.675","0.6211538461538463","1.7255769230769231","0.6460576923076923"
2220,4,"6.4863387978142075","2.1956284153005465","1.4240437158469947","1.6177049180327867","1.232568306010929"
2221,2,"1.482978723404255","1.6553191489361705","0.08297872340425531","1.5451063829787235","2.1682978723404256"
2222,3,"8.231847133757963","2.3808917197452226","3.477707006369427","1.065095541401274","2.6610828025477704"
2223,9,"13.75107296137339","3.080901287553648","5.2721030042918455","1.9370171673819745","1.4299785407725323"
2224,10,"8.666812865497075","5.685526315789473","1.8454678362573098","1.4088450292397663","1.5905555555555553"
2225,1,"3","0.8","1.3","1.14","2.66"
2226,7,"4.223797468354431","2.345569620253164","1.0354430379746835","1.128759493670886","1.9024050632911396"
2227,1,"2.2","2.5","0.1","2.65","0.9599999999999999"
2228,8,"6.2579064587973265","3.144320712694878","1.5142538975501114","1.92913140311804","1.074988864142539"
2229,4,"6.345631067961164","4.662135922330098","0.4038834951456311","0.47640776699029125","1.7335922330097087"
2230,1,"2","0","0","0.02","1.05"
2231,1,"0","0.8","0.3","0.24","0.22"
2232,1,"5.2","3.3","0.2","1.13","0.24"
2233,14,"24.632539682539683","4.742857142857143","6.497959183673469","1.7047392290249435","1.6153968253968254"
2234,6,"4.039330543933055","1.7569037656903765","0.4790794979079498","1.4746861924686194","1.951589958158996"
2235,1,"3.6","1.7","0.2","2.23","0.03"
2236,13,"14.811439588688945","3.816195372750643","3.0749357326478153","1.5701542416452443","2.0389588688946017"
2237,1,"1.2","1.8","0.2","0.63","0.83"
2238,13,"19.273167848699764","2.955200945626478","7.6505910165484625","1.3297163120567375","1.5353427895981087"
2239,6,"5.344402985074628","3.3111940298507463","0.9996268656716417","1.1340671641791045","1.5223507462686565"
2240,13,"6.492758620689655","2.0848275862068966","3.971264367816092","1.932287356321839","1.6718850574712645"
2241,9,"18.130555555555556","5.5843750000000005","6.034027777777777","0.9837152777777778","1.8304687500000003"
2242,2,"1.1714285714285715","1.2857142857142858","0.5428571428571428","1.2614285714285713","1.6314285714285712"
2243,1,"2.2","1.7","0.2","2.09","2.04"
2244,2,"1.5111111111111113","0.0851851851851852","0.2888888888888889","0.7703703703703704","0.5844444444444444"
2245,7,"5.137468982630272","1.0444168734491317","1.2801488833746901","2.1485111662531016","1.7159305210918114"
2246,18,"14.295069843878387","2.9982744453574366","8.49391947411668","1.841339359079704","1.5508216926869351"
2247,11,"4.661884368308351","1.2672376873661673","0.2773019271948608","1.4712847965738758","0.9532762312633831"
